1207	9291
1208	1982
1209	4705
1211	1211
33979	6223
33980	32420
33978	13225
33983	31564
1216	16517
1217	487
1218	16172
1213	541
1212	1212
33985	9860
1224	1224
33993	11549
33997	25560
33998	34754
34001	33660
34000	32981
1240	8405
1241	1241
1243	8291
1245	1245
34018	13498
1251	1251
34020	31214
34024	12327
1263	10506
1265	1265
1267	39137
34052	34401
34053	34857
1286	22403
1287	1287
1289	1289
34064	31564
1299	1725
1300	21715
1302	11600
1304	2694
1307	15808
34072	2296
1310	1310
1312	3436
1326	1326
1336	3925
1341	711
1348	1348
1371	25076
1372	21513
1377	106
1379	1379
1392	2116
1394	1394
1396	2924
1403	1460
1404	1516
1406	1406
1407	20122
1413	1413
1412	1412
1415	1415
1416	1479
1417	1417
1419	1419
1425	1425
1428	475
1429	1445
1430	1510
1432	1452
1433	1433
1434	1434
1436	1463
1437	1437
1439	1483
1443	1416
1444	6281
1445	1445
1447	1447
1448	1500
1449	1510
1451	1451
1452	1452
1453	1456
1455	1455
1456	1490
1457	7371
1458	1516
1460	1460
1462	1462
1463	9412
1465	1465
1468	1471
1469	533
1470	533
1471	1475
1473	1449
1474	1475
1475	1475
1478	1501
1479	525
1480	1480
1481	1547
1483	1432
34251	6557
1487	1436
1489	1489
1492	1480
1493	1519
1494	1494
1498	1487
1501	1475
1503	1519
1504	1429
1505	1505
1508	475
1509	1505
1510	475
1511	1511
1512	1512
1513	1512
1514	16801
1515	1515
1516	1516
1517	1475
1520	1520
1523	1523
1524	1503
1526	1526
1527	1527
1528	606
1530	18959
1531	1531
1546	9911
1547	39716
1559	8596
1564	14309
1565	1565
1566	1566
1567	25837
1569	12675
1570	2044
1586	1443
1587	2071
1589	1589
1591	1591
1593	12327
34368	24976
34369	8672
34371	34755
1605	8580
1607	9412
1611	1611
1613	1613
1616	1616
1619	1619
1621	1621
1623	22746
1624	14788
34395	39572
34398	17506
1631	19227
34399	27470
34401	26953
34403	31224
34406	25337
1652	13174
1654	13196
1656	10032
1655	3586
1662	1662
34446	25285
34447	34782
34449	7912
1678	1678
1685	1685
1699	2561
1706	1706
1712	10097
1717	392
34489	2488
1723	1723
1727	3095
34496	34589
1728	1728
1731	1731
1732	1732
1733	22337
1735	1735
34505	33385
1737	5215
1738	3639
1741	2258
1742	39716
34506	3874
1744	19227
34514	18547
34516	30775
1758	4690
1760	4701
1775	1775
1780	1780
1781	1781
1785	1785
1792	7693
1795	28975
1806	5644
1810	1810
1815	1815
34587	38155
34603	34607
34605	833
1837	6923
34607	39554
34608	26949
34606	36728
34610	833
34611	9547
34612	34782
1848	1848
1852	1852
34625	26992
1873	1873
1875	2490
1877	38529
34663	32569
1897	5401
1898	477
1899	1899
1901	14912
1902	1902
1903	1903
34672	34677
34674	34723
1907	9899
34675	5506
1908	1919
1913	1913
34677	30988
1915	7082
1919	1919
1921	1083
1924	8658
1934	40123
1937	602
1938	3639
1941	9885
1943	1943
1944	1944
1945	1945
1947	1781
1948	1948
34712	22663
1946	9136
34720	32981
34721	9911
34723	11722
34724	26953
34726	32981
34727	20781
34729	42091
34730	19594
34732	19471
34735	3673
1972	10097
1976	4697
1982	148
34754	31753
34755	9874
1988	117
1990	308
34756	26763
1992	10097
1993	2574
1995	5229
1996	1996
2008	6426
2010	2010
2013	2013
34782	7902
2015	15029
2020	2020
2025	2025
2026	21819
2028	7195
2029	20781
2030	2030
2038	5114
2044	392
34816	34816
407	407
34839	34932
2071	4701
2073	2073
2074	9017
34847	30590
2078	15117
2082	2082
34850	20850
34855	9166
34857	32397
2097	2097
2102	2102
2113	1203
2114	2574
2137	2998
34909	34505
34910	32306
2142	2142
34912	28289
2151	2142
34923	34857
2160	2160
34932	16579
2172	5917
2174	2174
2179	2179
2186	2186
2190	19166
6948	36140
34963	33835
34960	15566
34961	31071
34967	41175
2200	2142
2207	2207
34976	32401
2209	2209
34980	34980
2216	11366
2259	1848
2263	2694
2266	32391
2270	2270
2280	3712
2286	20171
2289	2289
2293	2334
2295	20728
2296	9301
2298	2301
2299	8620
2300	1040
2301	34072
2304	1040
2305	3639
2308	8404
2311	9694
2313	2313
2314	2314
2316	2316
2318	2318
2320	2320
2321	2321
2322	18031
35092	11549
2325	2325
2326	7562
2330	2330
2331	2559
2323	2335
2334	1738
2335	2335
2338	2338
2339	2339
2340	2340
2341	2341
2344	2344
2345	2345
2346	2346
2348	308
35117	16024
2356	2356
2358	9694
2359	2363
2361	2361
2363	2363
35133	14096
2366	2366
2370	19129
2371	2371
35150	35150
2385	20375
2387	3095
35175	36416
2409	39
2411	2411
35180	14270
35181	12268
2415	3014
2414	11188
2431	5381
2435	4307
2436	7631
35213	13234
35235	36326
35236	17055
2469	2469
2471	2467
2486	2486
2488	34489
2490	38529
2491	2491
2497	5215
35268	34446
2511	2511
2523	2523
35298	35944
2554	2554
35323	20728
2559	2559
2561	3260
2567	2582
35340	547
2571	2768
2573	2768
35349	15867
2582	2582
35351	22317
2588	2588
35359	31954
2605	3867
2606	31271
2612	2258
2613	2613
2669	2669
2675	20418
2676	27128
2680	20662
2682	7827
2693	9365
2694	17819
2695	5049
2696	2008
2700	12440
2702	2702
2713	11366
2715	19014
2716	2716
2718	551
2726	2726
2731	13032
2740	2740
2748	7513
2752	25092
2755	2755
2757	2757
2762	2762
2765	6505
2766	14519
2770	9617
2774	3851
2779	12640
2783	23960
2784	392
2785	2785
2790	2790
2791	2791
2803	2803
2804	2804
2806	2554
2815	2815
2853	3059
2854	23454
2855	2855
2858	9769
2859	5423
2861	2861
35628	13191
2867	2867
2869	2387
2870	2870
2872	13032
2874	24120
2875	809
35645	11256
2891	11088
2894	14045
2911	20122
2915	8932
2918	2918
2921	8903
2924	1396
2925	2925
2929	14166
2930	16915
2938	6956
2941	2941
2943	401
2944	6641
2945	2945
2951	4077
587	587
2966	2966
35738	10935
35741	8118
2974	7037
2981	2981
2982	19146
2984	12419
2993	2993
2994	2870
2996	1662
2998	2998
3001	1301
3003	15663
3004	14045
3005	17544
3009	3009
3011	3011
3014	3059
3016	4819
3017	1457
3019	2113
3020	3020
3021	3004
3022	1301
3026	11413
3034	3034
3046	21618
3048	4806
3050	3050
3058	2582
3059	2869
3084	3084
3093	3093
3094	3017
3096	38306
3099	11600
3098	3098
3102	3102
3130	5423
3131	13980
35910	33037
3142	3142
3143	3143
3145	3145
3149	3260
35919	29652
3152	3152
3153	392
3158	3158
3159	3159
3165	2013
3166	715
35943	19533
35944	12317
3177	5034
3178	21257
3183	11154
3201	14880
3208	35323
3209	3209
3214	3214
3216	20728
39719	10379
3246	12241
3259	2414
36050	8940
3286	16641
3292	5863
36099	19106
36117	36400
36118	28467
36119	36394
36121	8876
3357	2726
3364	3364
36137	32712
36140	36140
3376	793
3387	20806
3402	2966
3403	3403
3405	16322
3413	3413
3415	22371
3419	359
3423	10736
3425	21141
3427	4652
3428	9368
36198	33865
3436	12342
3435	3531
3440	18480
3462	17814
3468	11462
3475	24899
36245	17238
36248	5152
3484	12307
3487	3487
3494	26968
3501	1086
3502	3502
36279	31071
3518	13159
3522	27430
3524	2874
3529	3531
3531	3529
3532	11120
3534	3760
3535	8451
3544	18076
36319	14682
36320	36320
36324	19539
36326	36319
36327	39230
36328	12327
36332	16576
3578	5117
3579	13422
3581	16532
3585	587
3586	3586
3587	3587
3589	24673
3590	3590
3594	3594
3595	3595
3597	28440
3598	36801
3599	3599
3601	19139
3603	3603
3604	3625
3606	821
3607	821
3608	31214
3609	3712
3610	3644
3611	4093
3612	11497
3613	3613
3614	3578
3616	3625
3617	7909
3618	3613
3622	20771
3628	19485
36394	36758
3630	3630
3632	3632
3634	25743
3635	3625
36400	34505
3639	3639
3638	14692
36407	36407
3645	13422
3646	3712
3648	27403
3650	3874
3651	2280
36417	36417
3657	14906
3658	26933
3659	8181
3661	3661
3662	3662
3663	13161
3664	6260
3665	8629
3670	13189
3672	3728
3675	20405
3677	3677
3678	3672
3679	591
3681	25156
3687	16100
3688	3677
3689	3644
3690	19485
3691	3645
3693	6180
3695	10673
3696	3679
3697	10932
3701	19471
3702	3702
3703	22366
3704	4041
36473	36755
3706	3625
3707	34398
3708	3708
36474	37615
3710	19773
3711	11722
3712	3625
3714	5119
3715	23116
3717	19485
3718	36974
3719	30590
3720	13023
3723	9834
3724	3724
3725	3725
3726	9959
3727	3618
3728	3728
3729	3635
3731	3707
3732	9860
3734	12332
3735	9834
3736	33810
3760	3760
3779	3779
3813	7582
36583	28440
36589	11264
3824	13053
3836	1852
36606	9874
3841	3841
3842	3842
3846	8414
3848	3848
36618	31214
3851	3851
3865	70
3866	3909
3867	14888
3871	3911
3872	8271
3873	1903
3874	19485
3876	11027
3877	3877
3878	3949
3879	3841
36647	16700
3880	11815
36651	33979
3883	3883
36653	34910
3887	3911
3889	3889
3890	5118
3894	1040
3896	3939
3899	5074
3900	27117
3903	3903
3904	3904
3907	3907
3908	13493
3909	3909
3911	3925
3912	15272
3913	3911
3916	3897
3917	3958
3918	28471
3919	3911
3920	3920
3923	3923
3924	10191
3925	3879
3927	15566
3929	3929
3932	3948
3935	3935
3939	20793
3942	3942
3948	3958
3949	3949
3951	32580
36720	13187
36719	37001
3955	3932
36723	36723
3958	3958
3959	3959
3960	3948
36728	34782
3962	25276
36733	33356
3967	6087
36738	8443
3973	7069
36742	16812
3975	13496
3979	16540
36748	41541
3982	3982
3983	16799
3984	437
3985	5422
36752	17752
3988	4289
36755	26953
36758	39563
36759	14283
3992	19513
3990	22300
3995	5446
3996	602
3991	3991
4000	3957
36776	9873
36778	14119
4030	3988
4034	4034
4036	17546
4041	12263
36814	2306
36828	14682
4060	10746
36838	9909
4073	1283
4090	2511
36887	19773
4119	4119
4120	9441
4128	4128
4129	26958
4139	4139
4146	18680
4154	4154
4161	19191
4164	4457
36933	32697
4166	26972
4167	4167
4168	4168
36934	36313
4165	5289
4170	14166
36944	41175
4180	4180
36961	32401
36976	16575
36984	21826
4223	4223
4234	4234
4242	4234
4244	4248
4247	5385
4248	14193
4261	10207
4273	4273
4280	5361
4282	4282
4289	20811
4290	4290
4291	4291
4292	4292
4295	9092
4298	15813
37077	25817
4312	4313
4313	19040
4320	4313
4339	39
4343	4343
4345	791
4348	33961
4354	4354
4362	16801
4364	15980
4365	4365
4373	22320
4374	2028
4375	821
4381	7604
4388	4388
4391	3034
4394	4394
37186	25268
4433	11918
4448	15111
37225	31753
37226	28289
4457	26651
4467	4467
37261	14592
4498	4498
4544	4544
4577	9910
4590	675
4615	2073
4616	4616
4648	2757
4652	4652
4657	24155
4672	5385
4678	21409
4690	1758
4692	4692
4693	14192
37462	31850
4696	4170
4697	13098
4698	14192
4700	4700
4701	18959
4702	4702
4704	713
4712	19014
4713	4713
4718	386
4728	6095
4737	13980
4741	4741
4742	16314
4757	4757
4786	13680
37572	12267
4806	4806
4813	12442
4819	9983
37589	11815
4835	16717
4845	4845
4846	4846
37615	13187
4854	4854
4855	1104
4857	4857
4883	4883
4895	7401
4913	4913
4918	6093
37696	34721
37699	42233
37702	43127
37703	34053
37705	34724
37706	36755
37707	10918
37709	43127
37710	28918
37718	31954
4955	4955
4959	4959
37729	4041
4973	8549
4976	4976
4984	2874
4990	16437
4992	4992
5003	8708
5011	28975
5012	5012
5025	1081
5029	5029
37798	37798
5031	5031
5032	25281
5034	26666
5036	12332
5039	13235
5042	5042
5047	12421
5049	1304
5052	8706
5053	11655
5054	11027
5057	5057
5062	5085
5063	13493
5064	5064
5065	13703
5066	3876
5067	5067
5074	15272
5076	5076
5077	877
5080	9856
5083	18349
5084	10043
5087	9795
5089	5089
5090	2330
5091	5091
5092	5092
5096	9910
5098	9938
5099	3714
5100	36778
5101	20775
5103	13494
5104	11028
5105	5105
5107	20806
5108	602
5111	14959
5112	16978
5114	5114
5115	5115
5117	28306
5118	3913
5120	11488
5121	13203
5122	25316
5125	9908
5127	18481
5132	16039
5133	35268
5135	25990
5137	4289
5138	5138
5143	5143
5144	5144
5145	17185
5146	3586
5147	24977
5152	30653
5154	5154
5155	3886
5156	1943
5159	7509
5160	20030
5166	5166
5169	5169
37941	21259
5174	14067
5175	5175
5176	18036
5178	1443
5179	1902
5181	10339
5185	5185
5186	5186
5187	14892
5188	30653
5200	5200
5201	7603
5203	5203
5205	3026
37974	15841
5206	9690
5207	39189
5215	5890
5219	10599
5224	5224
5229	5229
5236	3851
5238	5238
5239	727
38013	20660
5253	7665
38028	34053
5267	5267
5268	5268
5274	9259
5280	5077
5283	5562
5286	10160
5288	8914
5289	8846
5299	5299
5301	6219
5302	5302
5308	17118
5309	6280
5314	6557
5316	5316
5320	7401
5326	1181
5343	5343
38113	36961
5351	380
5357	5357
5383	5383
5385	267
5396	14209
5400	8447
5401	8447
5404	6204
5409	38752
5413	25743
5414	16672
5418	5418
5420	9800
5421	5421
5422	5422
5423	5423
5425	9690
5426	5426
5427	9720
5428	10886
5430	12287
5433	5433
5436	25379
5437	5042
5445	5445
5449	30574
5453	8555
5451	7828
38227	28789
5452	13496
5463	8185
5466	18119
5467	7908
5475	38009
5481	34857
5487	2334
5491	34674
5496	10353
5500	10377
5506	11553
5507	2490
5509	9017
5514	25041
5518	16795
5525	499
5531	5514
38307	33446
38308	38308
5553	19806
5554	9766
5558	5558
5564	10886
5569	19768
5575	19806
5582	5523
5585	5585
5586	5586
5593	5593
5614	14130
5619	14315
5627	20375
5645	5645
5697	7440
5699	40196
5703	5703
5708	5708
5710	5710
5714	5714
5718	5718
5720	5720
5724	5724
5731	5731
5742	5742
5743	5743
5752	5752
5753	5753
5754	5754
5758	5758
5760	5760
38529	2490
5764	1134
5768	5768
5774	1586
5787	5787
38566	15781
5800	8515
5848	791
5852	6264
5863	1283
5866	10070
5867	5866
5871	3532
38644	38644
5878	2680
5890	2497
5901	5901
5906	4698
5907	1775
5917	14068
5920	5920
5938	5938
5956	1085
5967	5938
38740	14754
6001	20969
38771	36961
38773	16097
38779	38779
38810	13187
38812	32509
38813	32509
6048	6148
6052	4973
6059	2573
6061	6061
6064	9976
6067	6067
6069	6069
1206	1209
6071	21378
6087	10746
38856	17311
6093	6093
6094	6094
6095	6094
6097	6097
6099	2694
6104	6104
6110	6110
6112	6112
6115	17814
6117	594
6121	2725
6124	6124
6125	6125
6130	6130
6143	6143
6145	6145
6148	7440
6151	6151
6154	5003
6176	19156
6180	5117
6182	5301
6187	13882
6195	6195
6201	8572
6202	6202
6204	13882
6205	30175
6207	6207
6212	6212
6213	6213
6219	6219
6220	6220
6221	30590
6253	6253
6260	6260
6263	28544
6264	7220
6269	35943
6271	25417
6280	6840
6281	6281
6295	13703
6301	6301
6305	11764
6309	6309
6311	8496
6312	20906
6313	7351
6315	6264
6316	4895
6320	6320
39091	30846
6332	6332
39104	11508
39109	34606
6355	22287
6364	6364
6365	649
6367	6367
39137	39137
6374	6374
6380	8246
6395	28644
39189	19339
6426	6426
6428	3443
6431	6431
6440	6440
6444	6444
6448	407
39223	9717
39226	20742
39228	35235
39229	41944
39230	6269
39232	26336
6504	26230
6505	18959
6508	2582
6509	6509
6541	791
6542	7675
6561	6561
6562	6097
6576	11578
6580	4296
6582	28934
39357	21259
6591	19712
6592	386
6590	6590
6603	4616
6612	6612
6614	6614
6615	6615
6616	6616
6618	6618
6624	6624
6630	6630
6633	6633
6641	26332
6657	24992
6667	6667
6669	6669
6672	6672
6678	9609
6687	10239
6688	6688
6689	389
6697	5562
6706	11462
39482	17598
6717	5487
6719	7660
39486	39486
39490	1267
6726	7332
39487	8876
6733	4164
6734	27101
6735	5399
6739	5619
6747	27124
39515	17065
6773	6280
6777	2974
6784	18543
6785	6785
39554	7601
39553	33736
39559	17243
39563	31753
39568	19778
39572	31246
6835	6835
6836	6836
6837	17819
6839	6839
6840	18609
6843	6835
6844	6877
6845	6845
6847	2766
39616	13885
6848	6840
6850	922
6856	6843
6860	285
6864	6864
6868	6868
6869	6687
6871	6871
6873	6873
6874	6844
6875	935
6877	6836
6879	6879
6882	6897
6886	6886
6890	7220
6895	6895
6896	26140
6897	17583
6899	28139
6904	7974
6906	6906
6923	1837
6926	4652
6937	6937
6938	6938
6943	18900
6945	11520
39716	39716
6950	6950
39720	39720
39721	36887
39722	9924
6956	6956
6959	6959
6961	36140
6967	10329
39745	27980
6979	6979
6994	6994
39775	26403
39777	26034
39779	19049
39785	17355
39786	39786
7020	1564
39793	31246
7030	7030
7032	7032
7035	857
7037	17611
7043	17441
7044	5420
7045	16175
7047	7047
7050	7050
7054	9318
39823	39427
7064	7064
7066	30510
39834	20006
39836	39836
7069	7069
7070	20788
7071	7071
33970	25328
7074	437
7078	20793
7082	7082
7089	348
7100	14883
7107	19506
7110	7110
7120	7120
7122	8938
7134	20418
39904	24788
39909	607
7147	8342
7155	8770
7156	18543
7166	7166
7178	20303
39947	21262
7183	1827
39958	10379
7195	5211
7197	8952
7200	17539
7208	6428
7232	6777
40001	33037
7247	12263
7248	8072
7256	1827
7258	10032
7262	13313
7289	9769
7292	11891
7300	70
40077	39568
40078	40078
7313	9748
40079	36245
40081	34782
7328	7328
7332	7332
7335	7335
7337	7381
7340	24155
7343	9412
7344	7344
7345	7345
7346	7346
7351	1566
40123	40123
7363	28934
7364	7364
7362	28139
7369	16360
7370	7351
7371	7371
7372	39
7375	7375
40147	10939
7379	39909
7381	7337
7380	7440
7388	7388
7393	7393
7394	7394
7401	7239
7404	293
7426	13971
40196	5699
7432	486
7440	2859
7445	5326
7454	7454
7455	7455
7480	18984
7502	17245
7504	6305
7506	8271
7507	8185
7509	7509
7510	7521
7512	7512
7513	7072
7515	7899
7516	7516
7517	4698
7518	7518
7521	3594
7527	15813
7529	20030
7531	3597
7537	12200
7538	7538
7539	7539
7544	34712
7551	25379
7560	12200
7561	4298
40330	3697
7567	7567
7569	20781
7575	19513
7577	7577
7579	25996
7581	31255
7585	14690
7588	7588
7590	7590
7592	26815
7596	30988
7598	17309
7601	31789
7604	1909
40371	29067
7608	23077
7625	14114
7631	7631
7633	19040
7636	7636
40410	27720
7643	7643
7646	14111
7658	7658
7660	13856
7664	16360
7665	5553
7673	26230
7674	4667
7675	7675
40441	17164
7677	13032
7683	18853
7684	3142
7686	23308
7693	13691
7710	20171
7712	3524
7714	7714
7718	9592
7720	1775
7723	13647
7728	14957
7742	7742
7752	7752
7764	32099
7770	7770
7811	12449
7817	14114
7818	7818
7823	24009
7827	13155
7828	16042
7831	6367
7833	7833
7890	7890
7891	10674
7893	9844
7898	29652
7899	11559
7900	9856
7902	19773
7905	15243
7908	14984
7909	7909
7910	7910
7911	7911
7912	24479
7919	15385
7945	7945
40717	9909
7958	7958
7959	7959
7960	21283
7972	7972
7973	649
7974	8573
7977	2694
7978	2974
7981	7981
7982	21262
7983	14527
7985	7665
7990	33947
7995	6697
7997	7997
7998	2082
8003	8003
40784	40784
8028	13668
8032	2918
8062	8062
8065	7072
8069	8069
8072	8072
8073	19513
8078	10736
8083	8735
8086	8834
8087	7665
8088	8088
8089	9766
40881	14285
8117	8117
8119	14881
8120	13496
8122	8122
8125	16672
8129	14876
8131	27126
8134	3655
8178	26972
8179	7071
8181	8181
8182	19568
8185	24873
8192	9589
40970	28831
8216	12993
8218	25589
8232	8446
8246	8655
8271	3866
8272	31998
8283	8283
8286	9371
8290	6856
8291	17441
8293	22805
8314	21819
8320	387
8341	8341
8342	8342
8361	10559
8381	901
8388	20375
8397	1706
8398	791
8400	8400
8401	8401
41170	42748
8404	8404
8405	8400
8407	8407
8408	15578
41174	42748
41175	41170
41172	35150
8414	14881
8417	8417
8412	8412
8418	13203
8422	10880
8423	37702
8425	5451
8429	5133
8431	11324
8432	8432
8436	3865
8439	5451
8442	5414
8443	17103
8444	2370
8446	8446
8447	9796
8451	3889
8454	28644
8470	5871
8472	35340
8473	8473
8474	10097
8491	8491
8496	8496
8502	38227
8503	3364
8504	14309
8505	8505
8511	8511
8514	26569
8515	10599
8543	1718
8545	6468
8546	6105
8549	6505
8555	8549
8565	19068
8570	8570
8572	19156
8573	8573
8580	8876
8581	16045
8583	8583
8591	8620
8594	7432
8596	1718
8599	28440
8600	28440
8603	8603
8606	8606
8607	8607
8609	28934
8611	25672
8614	5134
8615	19721
8616	18031
8617	11912
41388	41388
8620	8620
8622	22297
8623	14876
8624	11493
8626	8182
8627	11027
8628	1945
8629	8629
8630	8609
8632	32580
8637	8637
8638	8638
8644	17302
8646	8646
8649	8649
8650	15416
8651	8651
8652	3874
8654	8654
8657	14672
8658	9291
8659	15349
8661	7071
8663	8663
8666	20789
8670	22278
8671	8671
8672	12332
8677	15781
8681	14276
8687	13008
8688	36778
8690	8690
8694	5063
8698	4529
8700	8181
8701	3897
8702	19506
8703	12332
8705	26880
8707	17396
8708	8708
8709	28988
8713	16053
8716	4697
8721	8721
8733	13760
8734	17726
8735	8835
8736	5114
8737	5114
8738	8738
8739	8739
8740	5114
8748	14166
8749	8835
8750	8832
8751	19649
8752	8834
8756	18959
8760	32391
8764	3019
8767	5490
8769	11655
8770	400
41541	34000
8830	8735
8832	8834
8833	8738
8834	8735
8835	8735
8841	7032
8843	8843
8849	26815
8852	8852
8854	8854
8856	16814
8857	8857
8860	9135
8868	12586
41637	9451
41643	24899
41646	41646
8884	3876
8900	8900
8903	10997
8907	8907
8908	14624
8909	32552
8912	8912
8913	8913
8914	24763
8919	37941
8920	16582
8922	8922
8926	9937
8929	11124
8931	1564
8932	8932
8937	262
8938	13744
8939	8939
8940	6592
8942	4657
8947	8947
8948	24324
8949	12826
8952	12653
8961	13004
8965	1877
9004	6087
9017	9017
9027	9027
9029	14049
9034	431
9050	9050
9084	9084
9090	9090
9092	9092
9123	6945
9130	39721
9135	20177
9136	9136
9152	32313
9156	33073
9164	8028
9166	10953
9179	24967
9194	9194
9195	9195
9204	9204
9207	9207
9211	20793
9213	20806
9216	9216
9225	9225
9227	25553
9228	5399
9229	308
9230	8446
9236	13496
9248	22805
9271	14139
9289	9289
9291	8658
9292	9291
9301	46
9317	4289
9318	13493
9320	7513
42091	6223
9336	10353
9360	9360
9365	9368
9366	7313
9368	9368
9371	9371
9372	868
9387	386
9412	5863
9420	9420
9422	9422
9429	13072
9441	4120
9447	2495
9451	5848
9454	9454
42233	39793
42239	34672
9475	10219
42243	35944
42244	11804
42249	40881
42252	14222
9509	6401
9512	9512
9516	9516
8410	4313
9547	833
1905	1905
9589	3034
42359	17450
9592	7718
9593	9976
9591	482
9600	18951
9603	1815
9609	1775
9616	1827
9617	9617
9623	9623
9624	9624
9625	9625
1914	27121
9634	6401
9635	9635
9643	9646
9646	9643
9659	2938
9660	408
9683	9683
9685	9685
9690	9690
9691	9691
9693	9693
9695	31269
9712	10831
9719	32099
9720	9720
9724	12153
9731	8672
9738	2191
9740	22666
9744	7292
9748	9767
9754	6143
9761	9761
9765	9765
9766	9766
9767	9767
9769	12441
9795	9795
9796	18547
9800	9800
9801	19166
9813	15573
9824	9824
9825	30510
9826	30510
9827	9827
9828	9827
9830	9834
9831	9910
9832	9832
9833	9833
9837	8624
9838	5080
9841	16172
9844	7900
9845	9827
9850	25281
9852	13004
9856	5080
9858	1469
9859	24969
9860	17311
9861	8620
9862	9827
9870	19568
9873	9873
9874	9874
9879	9873
9885	9885
9891	26862
9894	9894
9895	28471
9896	26137
9898	10926
9899	15578
9903	9903
9904	9834
9906	10129
9907	26953
9908	24969
9909	22289
9910	3645
9911	34505
9905	9905
9917	36889
9919	9919
9925	1373
9935	9935
9936	6048
9937	9936
9938	8606
9939	7982
9942	9942
9943	8926
9947	19435
9948	16314
9951	9957
9953	9953
9954	9939
9957	4737
9958	7982
9959	25156
9976	666
42746	12327
42748	19533
42749	1210
9983	9983
9987	9987
9990	12439
10005	10005
10020	13073
10026	6151
10032	32580
10043	1181
10069	24009
10070	10043
10078	10078
10079	11074
10085	18872
10096	10096
10097	10097
10102	3183
10114	4456
10116	25743
10123	11081
10124	10124
10126	10126
10129	19773
10130	24479
10136	20335
10143	29139
10150	25280
10152	13513
10163	27402
10175	4234
10178	8932
10180	267
10181	20917
10191	10191
10193	380
10196	32216
10198	10198
10211	10211
10212	31182
10218	8849
10219	22094
10221	8856
10230	10474
10239	4372
10256	25379
10263	19721
10267	5176
10268	9938
10281	10281
10318	13980
10329	22050
10330	17185
10333	27403
10334	10334
10337	22369
10339	22297
10346	26088
10353	10353
43127	27470
10367	24155
10377	5500
10379	10379
10380	10916
10387	10387
